feature,importance
HC03_VC140_58.6,0.0
HC03_VC140_58.9,0.0
HC03_VC140_59,0.0
HC03_VC140_59.1,0.0
HC03_VC140_59.2,0.0
HC03_VC140_59.4,0.0
HC03_VC140_59.5,0.0
HC03_VC140_59.6,0.0
HC03_VC140_59.7,1.0394426332434074e-10
HC03_VC140_59.8,0.0
HC03_VC140_60,0.0
HC03_VC140_60.2,0.0
HC03_VC140_60.4,0.0
HC03_VC140_60.5,0.0
HC03_VC140_60.6,0.0
HC03_VC140_60.8,0.0
HC03_VC140_61.1,0.0
HC03_VC140_61.2,0.0
HC03_VC140_61.4,0.0
HC03_VC140_61.6,0.0
HC03_VC140_61.7,0.0
HC03_VC140_61.9,0.0
HC03_VC140_62.1,0.0
HC03_VC140_62.5,0.0
HC03_VC140_62.6,0.0
HC03_VC140_63,0.0
HC03_VC140_63.2,0.0
HC03_VC140_63.3,0.0
HC03_VC140_63.4,0.0
HC03_VC140_63.7,0.0
HC03_VC140_63.8,0.0
HC03_VC140_64,0.0
HC03_VC140_64.4,0.0
HC03_VC140_64.5,0.0
HC03_VC140_64.9,0.0
HC03_VC140_65.2,0.0
HC03_VC140_65.3,0.0
HC03_VC140_65.6,7.679359252907488e-06
HC03_VC140_66.1,0.0
HC03_VC140_66.2,0.0
HC03_VC140_66.4,0.0
HC03_VC140_66.5,0.0
HC03_VC140_66.7,0.0
HC03_VC140_67.1,0.0
HC03_VC140_67.5,0.0
HC03_VC140_67.6,0.0
HC03_VC140_67.7,0.0
HC03_VC140_67.8,0.0
HC03_VC140_67.9,0.0
HC03_VC140_68.3,0.0
HC03_VC140_68.4,0.0
HC03_VC140_69,0.0
HC03_VC140_69.1,0.0
HC03_VC140_69.2,0.0
HC03_VC140_69.4,0.0
HC03_VC140_69.5,0.0
HC03_VC140_7.9,0.0
HC03_VC140_70.2,0.0
HC03_VC140_70.6,0.0
HC03_VC140_70.7,0.0
HC03_VC140_70.9,0.0
HC03_VC140_71,0.0
HC03_VC140_71.1,0.0
HC03_VC140_71.3,0.0
HC03_VC140_71.8,0.0
HC03_VC140_71.9,0.0
HC03_VC140_72,0.0
HC03_VC140_72.8,0.0
HC03_VC140_73,0.0
HC03_VC140_73.1,0.0
HC03_VC140_74.3,0.0
HC03_VC140_74.5,0.0
HC03_VC140_74.7,0.0
HC03_VC140_75,0.0
HC03_VC140_75.2,0.0
HC03_VC140_75.6,0.0
HC03_VC140_75.7,5.745887828087728e-08
HC03_VC140_75.9,0.0
HC03_VC140_76,0.0
HC03_VC140_76.1,0.0
HC03_VC140_76.3,0.0
HC03_VC140_76.4,0.0
HC03_VC140_77.2,0.0
HC03_VC140_77.3,0.0
HC03_VC140_77.7,1.6977563009645652e-09
HC03_VC140_77.9,1.5147800357734084e-10
HC03_VC140_78.4,0.0
HC03_VC140_79,0.0
HC03_VC140_79.4,8.233425097920878e-08
HC03_VC140_79.6,0.0
HC03_VC140_80.3,0.0
HC03_VC140_80.5,0.0
HC03_VC140_80.7,0.0
HC03_VC140_81,0.0
HC03_VC140_81.1,0.0
HC03_VC140_81.3,0.0
HC03_VC140_81.4,0.0
HC03_VC140_81.7,0.0
HC03_VC140_81.8,1.519567969545171e-08
HC03_VC140_82,0.0
HC03_VC140_82.2,0.0
HC03_VC140_82.3,0.0
HC03_VC140_82.5,0.0
HC03_VC140_83.7,0.0
HC03_VC140_84.1,0.0
HC03_VC140_84.6,1.4640740597362069e-06
HC03_VC140_84.8,0.0
HC03_VC140_85.5,0.0
HC03_VC140_86.2,0.0
HC03_VC140_87.4,0.0
HC03_VC140_87.8,0.0
HC03_VC140_87.9,0.0
HC03_VC140_88.2,0.0
HC03_VC140_89.1,0.0
HC03_VC140_89.2,0.0
HC03_VC140_9.2,0.0
HC03_VC140_9.3,0.0
HC03_VC140_9.4,0.0
HC03_VC140_90.4,0.0
HC03_VC140_90.5,0.0
HC03_VC140_90.6,0.0
HC03_VC140_92.3,0.0
HC03_VC140_92.4,0.0
HC03_VC140_93,0.0
HC03_VC140_93.1,0.0
HC03_VC140_94,0.0
HC03_VC140_94.4,0.0
HC03_VC140_95.4,0.0
HC03_VC140_97.1,0.0
HC03_VC147_-,1.0517325951934926e-08
HC03_VC147_0,5.490192665084054e-07
HC03_VC147_0.9,0.0
HC03_VC147_1,0.0
HC03_VC147_1.3,0.0
HC03_VC147_1.5,0.0
HC03_VC147_1.9,0.0
HC03_VC147_10,0.0
HC03_VC147_10.2,0.0
HC03_VC147_10.3,0.0
HC03_VC147_10.4,0.0
HC03_VC147_10.5,0.0
HC03_VC147_10.6,0.0
HC03_VC147_10.7,7.27094417171256e-09
HC03_VC147_10.9,0.0
HC03_VC147_100,4.291290490572771e-08
HC03_VC147_11,0.0
HC03_VC147_11.1,0.0
HC03_VC147_11.3,0.0
HC03_VC147_11.4,1.8261237436479573e-07
HC03_VC147_11.5,1.8298521356055706e-08
HC03_VC147_11.8,0.0
HC03_VC147_12,0.0
HC03_VC147_12.1,0.0
HC03_VC147_12.2,0.0
HC03_VC147_12.5,0.0
HC03_VC147_12.6,0.0
HC03_VC147_12.8,0.0
HC03_VC147_13.2,0.0
HC03_VC147_13.3,0.0
HC03_VC147_13.4,0.0
HC03_VC147_13.5,0.0
HC03_VC147_13.6,0.0
HC03_VC147_13.7,0.0
HC03_VC147_13.9,0.0
HC03_VC147_14.2,0.0
HC03_VC147_14.3,0.0
HC03_VC147_14.4,0.0
HC03_VC147_14.5,0.0
HC03_VC147_14.6,0.0
HC03_VC147_14.8,0.0
HC03_VC147_14.9,0.0
HC03_VC147_15,1.8150386821361693e-06
HC03_VC147_15.1,0.0
HC03_VC147_15.4,0.0
HC03_VC147_15.8,2.3151818843861012e-10
HC03_VC147_16.1,0.0
HC03_VC147_16.2,0.0
HC03_VC147_16.3,0.0
HC03_VC147_16.6,0.0011558719772057733
HC03_VC147_16.7,2.997066147027702e-08
HC03_VC147_16.8,0.0
HC03_VC147_17,0.0
HC03_VC147_17.1,0.0
HC03_VC147_17.2,0.0
HC03_VC147_17.3,0.0
HC03_VC147_17.8,9.338854625716539e-06
HC03_VC147_18.1,0.0
HC03_VC147_18.2,0.0
HC03_VC147_18.3,0.0
HC03_VC147_18.6,0.0
HC03_VC147_18.7,0.0
HC03_VC147_18.8,0.0
HC03_VC147_18.9,0.0
HC03_VC147_19,0.0
HC03_VC147_19.2,0.0
HC03_VC147_19.4,0.0
HC03_VC147_19.5,0.0
HC03_VC147_19.6,0.0
HC03_VC147_19.8,0.0
HC03_VC147_19.9,0.0
HC03_VC147_2.4,0.0
HC03_VC147_2.6,0.0
HC03_VC147_2.8,7.578148686388512e-07
HC03_VC147_20.1,0.0
HC03_VC147_20.2,0.0
HC03_VC147_20.4,0.0
HC03_VC147_20.5,0.0
HC03_VC147_21,0.0
HC03_VC147_21.1,0.0
HC03_VC147_21.2,0.0
HC03_VC147_21.5,0.0
HC03_VC147_21.9,0.0
HC03_VC147_22.1,0.0
HC03_VC147_22.2,0.0
HC03_VC147_22.4,0.0
HC03_VC147_22.5,9.277669784331321e-11
HC03_VC147_22.6,0.0
HC03_VC147_22.7,0.0
HC03_VC147_22.9,0.0
HC03_VC147_23.1,0.0
HC03_VC147_23.2,0.0
HC03_VC147_23.3,0.0
HC03_VC147_23.5,0.0
HC03_VC147_23.7,0.0
HC03_VC147_23.8,0.0
HC03_VC147_23.9,0.0
HC03_VC147_24,0.0
HC03_VC147_24.2,2.0223777430880388e-07
HC03_VC147_24.3,0.0
HC03_VC147_24.4,0.0
HC03_VC147_24.6,0.0
HC03_VC147_24.7,0.0
HC03_VC147_24.9,2.338745924797666e-10
HC03_VC147_25.1,0.0
HC03_VC147_25.3,0.0
HC03_VC147_25.4,0.0
HC03_VC147_25.5,0.0
HC03_VC147_25.8,0.0
HC03_VC147_25.9,0.0
HC03_VC147_26,0.0
HC03_VC147_26.1,0.0
HC03_VC147_26.2,0.0
HC03_VC147_26.4,0.0
HC03_VC147_26.5,0.0
HC03_VC147_26.7,0.0
HC03_VC147_26.8,0.0
HC03_VC147_26.9,1.1360850268300875e-10
HC03_VC147_27.6,0.0
HC03_VC147_27.9,0.0
HC03_VC147_28,0.0
HC03_VC147_28.1,0.0
HC03_VC147_28.3,0.0
HC03_VC147_28.4,0.0
HC03_VC147_28.6,0.0
HC03_VC147_28.8,0.0
HC03_VC147_29.4,0.0
HC03_VC147_29.5,0.0
HC03_VC147_3.2,0.0
HC03_VC147_3.3,0.0
HC03_VC147_3.5,0.0
HC03_VC147_3.6,0.0
HC03_VC147_3.7,0.0
HC03_VC147_3.9,0.0
HC03_VC147_30.4,0.0
HC03_VC147_30.6,0.0
HC03_VC147_30.8,0.0
HC03_VC147_30.9,0.0
HC03_VC147_31.1,0.0
HC03_VC147_31.2,0.0
HC03_VC147_31.5,1.330354043887693e-07
HC03_VC147_31.8,0.0
HC03_VC147_32.3,0.0
HC03_VC147_32.6,0.0
HC03_VC147_32.8,0.0
HC03_VC147_33.1,7.199188642449834e-06
HC03_VC147_34.2,0.0
HC03_VC147_34.9,0.0
HC03_VC147_35,0.0
HC03_VC147_35.1,0.0
HC03_VC147_35.5,0.0
HC03_VC147_35.7,0.0
HC03_VC147_36.5,1.3330672429699226e-05
HC03_VC147_36.7,0.0
HC03_VC147_36.8,0.0
HC03_VC147_37.8,0.0
HC03_VC147_39.1,0.0
HC03_VC147_4.3,0.0
HC03_VC147_4.5,0.0
HC03_VC147_4.8,0.0
HC03_VC147_40,0.0
HC03_VC147_40.2,0.0
HC03_VC147_40.6,0.0
HC03_VC147_41.1,0.0
HC03_VC147_41.3,0.0
HC03_VC147_41.5,0.0
HC03_VC147_42.9,0.0
HC03_VC147_43.1,1.2370226379095095e-10
HC03_VC147_43.2,0.0
HC03_VC147_43.8,0.0
HC03_VC147_45.2,0.0
HC03_VC147_45.3,0.0
HC03_VC147_45.4,0.0
HC03_VC147_46.4,0.0
HC03_VC147_46.5,6.9268004532144545e-06
HC03_VC147_46.7,0.0
HC03_VC147_47,0.0
HC03_VC147_47.8,0.0
HC03_VC147_48.6,0.0
HC03_VC147_5.1,0.0
HC03_VC147_5.3,0.0
HC03_VC147_5.4,4.581565325591609e-10
HC03_VC147_5.6,0.0
HC03_VC147_5.8,0.0
HC03_VC147_5.9,0.0
HC03_VC147_50,7.178315623666145e-08
HC03_VC147_51.5,4.63883489216066e-11
HC03_VC147_56.1,0.0
HC03_VC147_58.8,0.0
HC03_VC147_59.2,1.0523282857216317e-11
HC03_VC147_6,0.0
HC03_VC147_6.2,0.0
HC03_VC147_6.3,0.0
HC03_VC147_6.6,0.0
HC03_VC147_61,0.0
HC03_VC147_61.2,3.798905111455089e-09
HC03_VC147_62.5,0.0
HC03_VC147_63,0.0
HC03_VC147_65,2.7929651746550647e-09
HC03_VC147_65.3,0.0
HC03_VC147_65.9,0.0
HC03_VC147_66.3,0.0
HC03_VC147_67.5,0.0
HC03_VC147_7.1,0.0
HC03_VC147_7.2,0.0
HC03_VC147_7.4,0.0
HC03_VC147_7.7,0.0
HC03_VC147_7.8,0.0
HC03_VC147_75.7,0.0
HC03_VC147_76.5,0.0
HC03_VC147_76.6,0.0
HC03_VC147_8,0.0
HC03_VC147_8.1,0.0
HC03_VC147_8.4,0.0
HC03_VC147_8.7,0.0
HC03_VC147_8.8,0.0
HC03_VC147_8.9,0.0
HC03_VC147_80.8,0.0
HC03_VC147_81.1,0.0
HC03_VC147_9,0.0
HC03_VC147_9.3,0.0
HC03_VC147_9.5,0.0
HC03_VC147_9.7,0.0
HC03_VC147_9.8,0.0
HC03_VC147_9.9,0.0
HC03_VC148_-,5.4978783907089306e-11
HC03_VC148_0,0.0
HC03_VC148_100,5.21714536161531e-08
HC03_VC148_18.9,0.0
HC03_VC148_19.2,0.0
HC03_VC148_23.4,0.0
HC03_VC148_23.5,0.0
HC03_VC148_24.3,0.0
HC03_VC148_32.5,0.0
HC03_VC148_33.8,0.0
HC03_VC148_34.1,0.0
HC03_VC148_34.7,0.0
HC03_VC148_35,0.0
HC03_VC148_37,0.0
HC03_VC148_37.5,0.0
HC03_VC148_38.8,0.0
HC03_VC148_39,0.0
HC03_VC148_40.8,0.0
HC03_VC148_41.2,0.0
HC03_VC148_43.9,0.0
HC03_VC148_48.5,0.0
HC03_VC148_50,0.0
HC03_VC148_51.4,0.0
HC03_VC148_52.2,0.0
HC03_VC148_53,0.0
HC03_VC148_53.3,0.0
HC03_VC148_53.5,0.0
HC03_VC148_53.6,0.0
HC03_VC148_54.6,0.0
HC03_VC148_54.7,0.0
HC03_VC148_54.8,0.0
HC03_VC148_56.3,0.0
HC03_VC148_56.8,0.0
HC03_VC148_56.9,0.0
HC03_VC148_57.1,0.0
HC03_VC148_58.5,0.0
HC03_VC148_58.7,0.0
HC03_VC148_58.9,0.0
HC03_VC148_59.4,0.0
HC03_VC148_59.8,0.0
HC03_VC148_60,0.0
HC03_VC148_60.9,0.0
HC03_VC148_62.2,0.0
HC03_VC148_63.2,0.0
HC03_VC148_63.3,0.0
HC03_VC148_63.5,0.0
HC03_VC148_64.3,0.0
HC03_VC148_64.5,0.0
HC03_VC148_64.9,0.0
HC03_VC148_65,0.0
HC03_VC148_65.1,0.0
HC03_VC148_65.8,0.0
HC03_VC148_66.9,0.0
HC03_VC148_67.2,0.0
HC03_VC148_67.4,0.0
HC03_VC148_67.7,0.0
HC03_VC148_68.2,0.0
HC03_VC148_68.5,1.3320915236550153e-07
HC03_VC148_68.8,0.0
HC03_VC148_68.9,0.0
HC03_VC148_69.1,0.0
HC03_VC148_69.2,0.0
HC03_VC148_69.4,0.0
HC03_VC148_69.6,0.0
HC03_VC148_70.5,0.0
HC03_VC148_70.6,0.0
HC03_VC148_71.2,0.0
HC03_VC148_71.4,0.0
HC03_VC148_71.6,0.0
HC03_VC148_71.7,0.0
HC03_VC148_71.9,0.0
HC03_VC148_72,0.0
HC03_VC148_72.1,0.0
HC03_VC148_72.4,0.0
HC03_VC148_73.1,0.0
HC03_VC148_73.2,0.0
HC03_VC148_73.3,0.0
HC03_VC148_73.5,0.0
HC03_VC148_73.6,0.0
HC03_VC148_73.8,0.0
HC03_VC148_73.9,0.0
HC03_VC148_74,0.0
HC03_VC148_74.1,0.0
HC03_VC148_74.2,0.0
HC03_VC148_74.5,0.0
HC03_VC148_74.6,0.0
HC03_VC148_74.7,0.0
HC03_VC148_74.9,0.0
HC03_VC148_75.1,0.0
HC03_VC148_75.3,0.0
HC03_VC148_75.4,0.0
HC03_VC148_75.6,0.0
HC03_VC148_75.7,0.0
HC03_VC148_75.8,0.0
HC03_VC148_76,4.312415543582164e-08
HC03_VC148_76.1,0.0
HC03_VC148_76.2,0.0
HC03_VC148_76.3,0.0
HC03_VC148_76.5,7.60797557096567e-09
HC03_VC148_76.7,0.0
HC03_VC148_76.8,0.0
HC03_VC148_76.9,0.0
HC03_VC148_77.1,0.0
HC03_VC148_77.3,0.0
HC03_VC148_77.4,0.0
HC03_VC148_77.5,0.0
HC03_VC148_77.6,0.0
HC03_VC148_77.8,0.0
HC03_VC148_77.9,0.0
HC03_VC148_78.1,0.0
HC03_VC148_78.5,0.0
HC03_VC148_78.8,0.0
HC03_VC148_78.9,0.0
HC03_VC148_79,0.0
HC03_VC148_79.5,0.0
HC03_VC148_79.6,0.0
HC03_VC148_79.8,0.0
HC03_VC148_79.9,0.0
HC03_VC148_80.1,0.0
HC03_VC148_80.2,0.0
HC03_VC148_80.4,0.0
HC03_VC148_80.5,0.0
HC03_VC148_80.6,0.0
HC03_VC148_80.8,1.180417398311824e-08
HC03_VC148_81,0.0
HC03_VC148_81.1,0.0
HC03_VC148_81.2,0.0
HC03_VC148_81.3,0.0
HC03_VC148_81.4,0.0
HC03_VC148_81.7,0.0
HC03_VC148_81.8,0.0
HC03_VC148_81.9,0.0
HC03_VC148_82.2,0.0
HC03_VC148_82.7,0.0
HC03_VC148_82.8,0.0
HC03_VC148_82.9,0.0
HC03_VC148_83,0.0
HC03_VC148_83.2,0.0
HC03_VC148_83.3,3.1036873890027054e-08
HC03_VC148_83.4,4.854050114904111e-05
HC03_VC148_83.7,0.0
HC03_VC148_83.8,0.0
HC03_VC148_83.9,0.0
HC03_VC148_84.2,0.0
HC03_VC148_84.6,0.0
HC03_VC148_84.9,0.0
HC03_VC148_85,0.0
HC03_VC148_85.1,0.0
HC03_VC148_85.2,0.0
HC03_VC148_85.4,0.0
HC03_VC148_85.5,4.85983435544504e-07
HC03_VC148_85.6,0.0
HC03_VC148_85.7,1.1163112772327775e-07
HC03_VC148_85.8,0.0
HC03_VC148_86.1,0.0
HC03_VC148_86.3,0.0
HC03_VC148_86.4,0.0
HC03_VC148_86.5,0.0
HC03_VC148_86.6,0.0
HC03_VC148_86.7,0.0
HC03_VC148_86.8,0.0
HC03_VC148_87.2,0.0
HC03_VC148_87.4,2.0979202386754533e-08
HC03_VC148_87.5,0.0
HC03_VC148_87.8,1.3659831069550742e-06
HC03_VC148_87.9,0.0
HC03_VC148_88,0.0
HC03_VC148_88.2,0.0
HC03_VC148_88.5,0.0
HC03_VC148_88.6,0.0
HC03_VC148_88.7,0.0
HC03_VC148_88.9,0.0
HC03_VC148_89,0.0
HC03_VC148_89.1,0.0
HC03_VC148_89.3,0.0
HC03_VC148_89.4,0.0
HC03_VC148_89.5,0.0
HC03_VC148_89.6,0.0
HC03_VC148_89.7,0.0
HC03_VC148_89.8,0.0
HC03_VC148_90,0.0
HC03_VC148_90.1,6.400417198464982e-06
HC03_VC148_90.2,0.0
HC03_VC148_90.3,0.0
HC03_VC148_90.5,0.0
HC03_VC148_90.7,0.0
HC03_VC148_91,0.0
HC03_VC148_91.1,0.0
HC03_VC148_91.2,0.0
HC03_VC148_91.3,9.281623670579619e-07
HC03_VC148_91.6,0.0
HC03_VC148_91.9,0.0
HC03_VC148_92,0.0
HC03_VC148_92.2,0.0
HC03_VC148_92.3,0.0
HC03_VC148_92.6,0.0
HC03_VC148_92.8,3.741762695037211e-05
HC03_VC148_92.9,0.0
HC03_VC148_93.4,2.062563440014398e-09
HC03_VC148_93.7,0.0
HC03_VC148_93.8,4.089906096588317e-09
HC03_VC148_94,0.0
HC03_VC148_94.1,0.0
HC03_VC148_94.2,0.0
HC03_VC148_94.4,0.0
HC03_VC148_94.6,0.0
HC03_VC148_94.7,0.0
HC03_VC148_94.9,6.852492808304424e-06
HC03_VC148_95.2,0.0
HC03_VC148_95.5,0.0
HC03_VC148_95.7,0.0
HC03_VC148_96.1,0.0
HC03_VC148_96.3,0.0
HC03_VC148_96.4,0.0
HC03_VC148_96.5,0.0
HC03_VC148_96.7,0.0
HC03_VC148_96.8,0.0
HC03_VC148_97.2,0.0
HC03_VC148_97.4,0.0
HC03_VC148_97.6,0.0
HC03_VC148_98.1,0.0
HC03_VC148_98.5,0.0
HC03_VC148_98.7,0.0
HC03_VC148_99,0.0
HC03_VC148_99.1,0.0
HC03_VC151_-,0.0
HC03_VC151_0,0.0
HC03_VC151_0.4,0.0
HC03_VC151_0.7,0.0
HC03_VC151_1.3,0.0
HC03_VC151_10.1,0.0
HC03_VC151_10.8,0.0
HC03_VC151_10.9,0.0
HC03_VC151_100,0.0
HC03_VC151_11.4,0.0
HC03_VC151_12.1,0.0
HC03_VC151_12.4,0.0
HC03_VC151_13,0.0
HC03_VC151_13.1,0.0
HC03_VC151_13.3,0.0
HC03_VC151_13.5,0.0
HC03_VC151_14.3,1.5755872356195213e-08
HC03_VC151_14.8,0.0
HC03_VC151_15.2,0.0
HC03_VC151_15.5,0.0
HC03_VC151_15.6,0.0
HC03_VC151_16,0.0
HC03_VC151_16.3,0.0
HC03_VC151_16.7,0.0
HC03_VC151_17,0.0
HC03_VC151_17.2,0.0
HC03_VC151_17.3,0.0
HC03_VC151_17.6,0.0
HC03_VC151_17.8,0.0
HC03_VC151_17.9,0.0
HC03_VC151_18.1,0.0
HC03_VC151_18.2,0.0
HC03_VC151_18.8,0.0
HC03_VC151_19,0.0
HC03_VC151_19.1,0.0
HC03_VC151_19.4,0.0
HC03_VC151_19.5,0.0
HC03_VC151_19.6,0.0
HC03_VC151_19.9,4.447098530893704e-08
HC03_VC151_2.3,0.0
HC03_VC151_20.1,0.0
HC03_VC151_20.4,9.4673752235839e-10
HC03_VC151_20.9,0.0
HC03_VC151_21.1,0.0
HC03_VC151_21.3,0.0
HC03_VC151_21.5,0.0
HC03_VC151_21.6,0.0
HC03_VC151_21.8,0.0
HC03_VC151_22.2,0.0
HC03_VC151_22.4,0.0
HC03_VC151_22.6,0.0
HC03_VC151_23,0.0
HC03_VC151_23.2,0.0
HC03_VC151_23.3,2.6039381719644906e-05
HC03_VC151_23.4,0.0
HC03_VC151_23.5,0.0
HC03_VC151_23.6,0.0
HC03_VC151_23.7,0.0
HC03_VC151_23.8,0.0
HC03_VC151_23.9,0.0
HC03_VC151_24,0.0
HC03_VC151_24.1,0.0
HC03_VC151_24.4,0.0
HC03_VC151_24.6,0.0
HC03_VC151_24.7,0.0
HC03_VC151_24.8,0.0
HC03_VC151_25,0.0
HC03_VC151_25.1,0.0
HC03_VC151_25.2,0.0
HC03_VC151_25.3,0.0
HC03_VC151_25.4,0.0
HC03_VC151_25.7,0.0
HC03_VC151_26,0.0
HC03_VC151_26.1,0.0
HC03_VC151_26.2,0.0
HC03_VC151_26.3,5.455269833180936e-08
HC03_VC151_26.5,0.0
HC03_VC151_26.7,0.0
HC03_VC151_26.9,0.0
HC03_VC151_27,0.0
HC03_VC151_27.1,0.0
HC03_VC151_27.3,0.0
HC03_VC151_27.4,0.0
HC03_VC151_27.5,0.0001257890503382952
HC03_VC151_27.6,1.2546957185095246e-06
HC03_VC151_27.8,0.0
HC03_VC151_27.9,0.0
HC03_VC151_28.2,0.0
HC03_VC151_28.3,0.0
HC03_VC151_28.9,0.0
HC03_VC151_29.1,0.0
HC03_VC151_29.3,0.0
HC03_VC151_29.6,0.0
HC03_VC151_29.7,0.0
HC03_VC151_29.8,0.0
HC03_VC151_3.4,0.0
HC03_VC151_30.3,0.0
HC03_VC151_30.5,0.0
HC03_VC151_30.6,0.0
HC03_VC151_30.7,0.0
HC03_VC151_30.8,0.0
HC03_VC151_31,0.0
HC03_VC151_31.1,0.0
HC03_VC151_31.2,0.0
HC03_VC151_31.4,0.0
HC03_VC151_31.6,0.0
HC03_VC151_31.7,0.0
HC03_VC151_31.8,0.0
HC03_VC151_32.1,0.0
HC03_VC151_32.3,0.0
HC03_VC151_32.4,0.0
HC03_VC151_32.6,0.0
HC03_VC151_32.7,0.0
HC03_VC151_32.8,0.0
HC03_VC151_33,0.0
HC03_VC151_33.1,0.0
HC03_VC151_33.2,0.0
HC03_VC151_33.3,0.0
HC03_VC151_33.5,0.0
HC03_VC151_33.7,0.0
HC03_VC151_33.8,0.0
HC03_VC151_33.9,0.0
HC03_VC151_34,0.0
HC03_VC151_34.1,0.0
HC03_VC151_34.2,0.0
HC03_VC151_34.3,0.0
HC03_VC151_34.4,0.0
HC03_VC151_34.7,4.784528669514446e-08
HC03_VC151_34.8,0.0
HC03_VC151_35,0.0
HC03_VC151_35.1,0.0
HC03_VC151_35.2,0.0
HC03_VC151_35.3,0.0
HC03_VC151_35.5,0.0
HC03_VC151_35.6,0.0
HC03_VC151_35.7,0.0
HC03_VC151_35.8,0.0
HC03_VC151_35.9,0.00041062820805990726
HC03_VC151_36,0.0
HC03_VC151_36.1,0.0
HC03_VC151_36.2,0.0
HC03_VC151_36.3,0.0
HC03_VC151_36.5,0.0
HC03_VC151_36.6,3.4312259036414443e-07
HC03_VC151_36.8,0.0
HC03_VC151_37.1,0.0
HC03_VC151_37.2,0.0
HC03_VC151_37.3,0.0
HC03_VC151_37.4,0.0
HC03_VC151_37.6,0.0
HC03_VC151_37.8,0.0
HC03_VC151_37.9,0.0
HC03_VC151_38.1,0.0
HC03_VC151_38.2,0.0
HC03_VC151_38.3,0.0
HC03_VC151_38.6,2.4177782845983015e-07
HC03_VC151_39.1,0.0
HC03_VC151_39.2,6.217272650849807e-06
HC03_VC151_39.3,0.0
HC03_VC151_39.4,0.0
HC03_VC151_39.5,0.0
HC03_VC151_39.6,0.0
HC03_VC151_39.7,2.1923505952530313e-09
HC03_VC151_39.8,0.0
HC03_VC151_4,0.0
HC03_VC151_4.1,0.0
HC03_VC151_4.2,0.0
HC03_VC151_4.8,4.318764488639066e-08
HC03_VC151_40,0.0
HC03_VC151_40.1,0.0
HC03_VC151_40.2,0.0
HC03_VC151_40.3,0.0
HC03_VC151_40.4,8.745653173013916e-08
HC03_VC151_40.5,0.0
HC03_VC151_40.6,0.0
HC03_VC151_40.8,0.0
HC03_VC151_40.9,0.0
HC03_VC151_41,0.0
HC03_VC151_41.2,0.0
HC03_VC151_41.4,0.0
HC03_VC151_41.5,0.0
HC03_VC151_41.7,0.0
HC03_VC151_41.9,0.0
HC03_VC151_42,0.0
HC03_VC151_42.3,0.0
HC03_VC151_42.5,0.0
HC03_VC151_42.6,0.0
HC03_VC151_42.8,0.0
HC03_VC151_42.9,0.0
HC03_VC151_43,0.0
HC03_VC151_43.1,0.0
HC03_VC151_43.2,0.0
HC03_VC151_43.4,0.0
HC03_VC151_43.5,0.0
HC03_VC151_43.9,0.0
HC03_VC151_44,0.0
HC03_VC151_44.1,0.0
HC03_VC151_44.3,0.0
HC03_VC151_44.4,9.930542843218004e-10
HC03_VC151_44.5,0.0
HC03_VC151_44.7,0.0
HC03_VC151_44.8,0.0
HC03_VC151_44.9,2.1431546997954632e-06
HC03_VC151_45.3,0.0
HC03_VC151_45.5,0.0
HC03_VC151_45.8,2.227675521692969e-06
HC03_VC151_45.9,0.0
HC03_VC151_46,0.0
HC03_VC151_46.2,0.0
HC03_VC151_46.3,0.0
HC03_VC151_46.5,0.0
HC03_VC151_47,0.0
HC03_VC151_47.1,0.0
HC03_VC151_47.4,0.0
HC03_VC151_47.5,0.0
HC03_VC151_47.6,0.0
HC03_VC151_47.7,0.0
HC03_VC151_47.8,0.0
HC03_VC151_47.9,0.0
HC03_VC151_48,0.0
HC03_VC151_48.2,0.0
HC03_VC151_48.3,0.0
HC03_VC151_48.5,0.0
HC03_VC151_48.6,6.05639981694657e-08
HC03_VC151_48.8,0.0
HC03_VC151_49.7,0.0
HC03_VC151_5.1,0.0
HC03_VC151_5.3,2.110755572449698e-05
HC03_VC151_50,0.0
HC03_VC151_50.3,0.0
HC03_VC151_50.9,0.0
HC03_VC151_51.2,0.0
HC03_VC151_51.3,2.6939604114473763e-09
HC03_VC151_51.4,0.0
HC03_VC151_51.6,0.0
HC03_VC151_51.9,0.0
HC03_VC151_52,0.0
HC03_VC151_52.6,0.0
HC03_VC151_53,0.0
HC03_VC151_53.2,0.0
HC03_VC151_53.3,0.0
HC03_VC151_54.4,0.0
HC03_VC151_54.5,0.0
HC03_VC151_54.8,0.0
HC03_VC151_55.2,0.0
HC03_VC151_55.6,0.0
HC03_VC151_56,0.0
HC03_VC151_56.2,0.0
HC03_VC151_56.6,0.0
HC03_VC151_56.7,0.0
HC03_VC151_56.9,0.0
HC03_VC151_57,0.0
HC03_VC151_57.1,0.0
HC03_VC151_57.2,0.0
HC03_VC151_57.9,0.0
HC03_VC151_58.3,0.0
HC03_VC151_58.8,0.0
HC03_VC151_59,0.0
HC03_VC151_59.8,0.0
HC03_VC151_6.1,0.0
HC03_VC151_6.4,0.0
HC03_VC151_6.7,0.0
HC03_VC151_6.8,0.0
HC03_VC151_60.5,0.0
HC03_VC151_60.7,0.0
HC03_VC151_61.2,0.0
HC03_VC151_61.4,0.0
HC03_VC151_61.5,0.0
HC03_VC151_61.8,0.0
HC03_VC151_63.3,0.0
HC03_VC151_63.7,0.0
HC03_VC151_63.8,0.0
